Name,Dihedral Linking Numbers
12n_0308,"[[[-2, -2], [-2, -4]]]"
12n_0310,"[[[16, -10], [-10, 4]]]"
12n_0311,"[[[[-55, 26], [26, -12]]], [[[-49, 26], [26, -11]]]]"
12n_0329,"[[[24/11, 10/11], [10/11, 50/11]]]"
12n_0330,"[[[-46/11, 34/11], [34/11, -28/11]]]"
12n_0331,"[[[-20/11, 10/11], [10/11, 17/11]]]"
12n_0332,"[[['x', 'x'], ['x', 'x']], [[-5/3, 10/3], [10/3, 7/3]], [[-11/3, 10/3], [10/3, 7/3]], [[8/9, 14/9], [14/9, 29/9]]]"
12n_0333,"[[[-17/9, 22/9], [22/9, -20/9]], [['x', 'x'], ['x', 'x']], [[-2/3, -2/3], [-2/3, -2/3]], [[1/3, -2/3], [-2/3, -2/3]]]"
12n_0334,"[[[-16/3, 14/3], [14/3, -4/3]], [['x', 'x'], ['x', 'x']], [[-28/9, 14/9], [14/9, 2/9]], [[-14/3, 10/3], [10/3, -2/3]]]"
12n_0357,"[[[59, -30], [-30, 14]]]"
12n_0359,"[[[13, -8], [-8, 5]]]"
12n_0363,"[[[-4, 4], [4, 0]]]"
12n_0364,"[[[44/13, -22/13], [-22/13, -2/13]]]"
12n_0365,"[[[-44/13, 22/13], [22/13, 2/13]]]"
12n_0368,"[[[4, -6], [-6, 0]]]"
12n_0369,"[[[2, -2], [-2, 0]]]"
12n_0375,"[[[2, -2], [-2, -2]]]"
12n_0377,"[[[0, 2], [2, 0]]]"
12n_0379,"[[[-3, 4], [4, 1]], [[-1, 2], [2, 2]], [[0, 0], [0, 3]], [[-5, 6], [6, 0]]]"
12n_0380,"[[[-1, 0], [0, 0]], [[-3, 2], [2, -1]], [[3, -4], [-4, 2]], [[-2, 2], [2, -1]]]"
12n_0383,"[[[35, -20], [-20, 7]]]"
12n_0386,"[[[3, -6], [-6, -2]], [[4, -6], [-6, -2]], [[2, -4], [-4, -3]], [[6, -8], [-8, -1]]]"
12n_0387,"[[[7, -6], [-6, -1]], [[2, -4], [-4, -2]], [[7, -6], [-6, -1]], [[8, -8], [-8, 0]]]"
12n_0388,"[[[7, -6], [-6, 2]], [[6, -4], [-4, 1]], [[5, -2], [-2, 0]], [[0, 0], [0, -1]]]"
12n_0389,"[[[-5, 2], [2, -3]], [[2, -4], [-4, 0]], [[-5, 2], [2, -3]], [[-4, 0], [0, -2]]]"
12n_0392,"[[[31, -16], [-16, 7]]]"
12n_0398,"[[[2, 2], [2, 2]]]"
12n_0399,"[[[4, -2], [-2, 2]]]"
12n_0401,"[[[-8, 2], [2, -3]]]"
12n_0402,"[[[1/3, 10/3], [10/3, 10/3]], [['x', 'x'], ['x', 'x']], [[-2/9, 10/9], [10/9, 40/9]], [[1/3, 10/3], [10/3, 10/3]]]"
12n_0403,"[[[[-34/3, 14/3], [14/3, -1/3]], [[-13/3, 14/3], [14/3, -1/3]], [[-11/3, 10/3], [10/3, 1/3]], [[-11/3, 10/3], [10/3, 1/3]]], [[[-19/3, 14/3], [14/3, -1/3]], [[-16/3, 14/3], [14/3, -1/3]], [[-11/3, 10/3], [10/3, 1/3]], [[-14/3, 10/3], [10/3, 1/3]]]]"
12n_0404,"[[[5/11, 14/11], [14/11, 37/11]]]"
12n_0409,"[[[-6, 6], [6, 0]]]"
12n_0410,"[[[8, -6], [-6, 1]]]"
12n_0412,"[[[-2, 2], [2, 1]]]"
12n_0413,"[[[2, -2], [-2, 1]]]"
12n_0419,"[[[22/5, -26/5], [-26/5, -2/5]]]"
12n_0420,"[[[-7/3, 2/3], [2/3, -4/3]], [['x', 'x'], ['x', 'x']], [[-26/9, 22/9], [22/9, -20/9]], [['x', 'x'], ['x', 'x']]]"
12n_0421,"[[[52/11, -26/11], [-26/11, 13/11]]]"
12n_0422,"[[[-52/11, 26/11], [26/11, -13/11]]]"
12n_0423,"[[[-14/11, 18/11], [18/11, 2/11]]]"
12n_0425,"[[[-7, 6], [6, 0]]]"
12n_0426,"[[[1, -3], [-3, -7/2]]]"
12n_0435,"[[[-18, 10], [10, -4]]]"
12n_0438,"[[[38/5, -14/5], [-14/5, 2/5]]]"
12n_0439,"[[[17/7, 2/7], [2/7, 13/7]]]"
12n_0440,"[[[1, 0], [0, 1]], [[4, -2], [-2, 2]], [[1, 0], [0, 1]], [[1, 0], [0, 1]]]"
12n_0441,"[[[25, -14], [-14, 4]]]"
12n_0442,"[[[-50, 26], [26, -14]]]"
12n_0443,"[[[-29/5, 22/5], [22/5, -6/5]]]"
12n_0444,"[[[12/11, -6/11], [-6/11, 3/11]]]"
12n_0445,"[[[50/13, -38/13], [-38/13, -20/13]]]"
12n_0458,"[[[-2/13, 14/13], [14/13, -7/13]]]"
12n_0459,"[[[-21/11, -6/11], [-6/11, -30/11]]]"
12n_0460,"[[[-10, 6], [6, -2]], [[-3, 2], [2, 0]], [[-4, 2], [2, 0]], [[-1, 2], [2, 0]]]"
12n_0464,"[[[38/5, -14/5], [-14/5, 2/5]]]"
12n_0480,"[[[-17/3, 10/3], [10/3, -5/3]], [[-17/3, 10/3], [10/3, -5/3]], [[-23/3, 10/3], [10/3, -5/3]], [[-23/3, 10/3], [10/3, -5/3]]]"
12n_0483,"[[[4, -4], [-4, 2]]]"
12n_0484,"[[[3, -4], [-4, 2]]]"
12n_0491,"[[[-4, 2], [2, 0]]]"
12n_0493,"[[[-9, 6], [6, -2]]]"
12n_0494,"[[[-2, 0], [0, -2]], [[2, -4], [-4, 0]], [[4, -2], [-2, -1]], [[-4, 0], [0, -2]]]"
12n_0495,"[[[-6, 4], [4, -1]], [[-6, 4], [4, -1]], [[-2, 2], [2, 0]], [[0, 0], [0, 1]]]"
12n_0496,"[[[10, -8], [-8, 0]], [[2, -4], [-4, -2]], [[16, -10], [-10, 1]], [[8, -8], [-8, 0]]]"
12n_0497,"[[[-43/11, 38/11], [38/11, -19/11]]]"
12n_0499,"[[[-7/5, 6/5], [6/5, 2/5]]]"
12n_0500,"[[[-15, 10], [10, -3]]]"
12n_0502,"[[[-5, -2], [-2, -4]]]"
12n_0505,"[[[-17/3, 10/3], [10/3, 1/3]], [[-14/3, 10/3], [10/3, 1/3]], [[-16/3, 14/3], [14/3, -1/3]], [[-13/3, 14/3], [14/3, -1/3]]]"
12n_0507,"[[[-1, 2], [2, 1]]]"
12n_0508,"[[[0, 0], [0, -2]], [[2, -4], [-4, 0]], [[3, -4], [-4, 0]], [[4, -4], [-4, 0]]]"
12n_0518,"[[[5, -8], [-8, -1]], [[2, -4], [-4, -3]], [[3, -4], [-4, -3]], [[5, -8], [-8, -1]]]"
12n_0525,"[[[35, -18], [-18, 10]]]"
12n_0527,"[[[-1, -2], [-2, -2]]]"
12n_0533,"[[[-1, 0], [0, -1]]]"
12n_0535,"[[[-2, 1], [1, 1/2]]]"
12n_0536,"[[[-4, 2], [2, -1]]]"
12n_0543,"[[[-28/5, 34/5], [34/5, -2/5]]]"
12n_0546,"[[['x', 'x'], ['x', 'x']], [[5/3, 2/3], [2/3, 5/3]], [[5/3, 2/3], [2/3, 5/3]], [[34/9, -26/9], [-26/9, 31/9]]]"
12n_0547,"[[[38/11, -30/11], [-30/11, 26/11]]]"
12n_0549,"[[[1, -2], [-2, -1]], [[5, -6], [-6, 1]], [[2, -2], [-2, -1]], [[1, -2], [-2, -1]]]"
12n_0550,"[[[19/13, 10/13], [10/13, 21/13]]]"
12n_0551,"[[[-5, 0], [0, -3]]]"
12n_0552,"[[[-2, 1], [1, 1/2]]]"
12n_0553,"[[['x', 'x'], ['x', 'x']], [[10/3, -2/3], [-2/3, 4/3]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[14/3, -10/3], [-10/3, 8/3]], [[4, -2], [-2, 2]], [[4, -2], [-2, 2]], [[4, -2], [-2, 2]], [[4, -2], [-2, 2]], [[4, -2], [-2, 2]], [['x', 'x'], ['x', 'x']]]"
12n_0554,"[[['x', 'x'], ['x', 'x']], [[-4/3, 2/3], [2/3, 5/3]], [[-4, 2], [2, 1]], [['x', 'x'], ['x', 'x']], [[-2, 2], [2, 1]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[-4/3, 2/3], [2/3, 5/3]], [[0, 2], [2, 1]], [[0, 2], [2, 1]], [['x', 'x'], ['x', 'x']], [[-10/3, 2/3], [2/3, 5/3]], [['x', 'x'], ['x', 'x']]]"
12n_0555,"[[[-22/3, 14/3], [14/3, -1/3]], [['x', 'x'], ['x', 'x']], [[-19/3, 14/3], [14/3, -1/3]], [[-7, 6], [6, -1]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[-19/3, 14/3], [14/3, -1/3]], [[-13/3, 14/3], [14/3, -1/3]], [[-13/3, 14/3], [14/3, -1/3]], [['x', 'x'], ['x', 'x']], [[-19/3, 14/3], [14/3, -1/3]]]"
12n_0556,"[[[-4, 2], [2, -2]], [['x', 'x'], ['x', 'x']], [[-10/3, 2/3], [2/3, -4/3]], [['x', 'x'], ['x', 'x']], [[-4, 2], [2, -2]], [['x', 'x'], ['x', 'x']], [[-4, 2], [2, -2]], [[-4, 2], [2, -2]], [[-4, 2], [2, -2]], [['x', 'x'], ['x', 'x']], [[-14/3, 10/3], [10/3, -8/3]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']]]"
12n_0564,"[[[21/11, 6/11], [6/11, 30/11]]]"
12n_0565,"[[[-20/9, 10/9], [10/9, 13/9]], [[-13/3, 14/3], [14/3, -1/3]], [['x', 'x'], ['x', 'x']], [[-11/3, 10/3], [10/3, 1/3]]]"
12n_0566,"[[[-17/11, 14/11], [14/11, 4/11]]]"
12n_0567,"[[[1, 0], [0, 1]], [[3, -2], [-2, 2]], [[-1, 2], [2, 0]], [[4, -2], [-2, 2]]]"
12n_0570,"[[[-1, 2], [2, 2]], [[-2, 4], [4, 1]], [[-3, 6], [6, 0]], [[0, 0], [0, 3]]]"
12n_0571,"[[[-1, 2], [2, -1]], [[2, -4], [-4, 2]], [[-1, 2], [2, -1]], [[0, 0], [0, 0]]]"
12n_0572,"[[[0, 0], [0, 3]]]"
12n_0573,"[[[3, -4], [-4, 2]]]"
12n_0574,"[[[3, -6], [-6, -3]], [[2, -4], [-4, -4]], [[3, -6], [-6, -3]], [[4, -8], [-8, -2]]]"
12n_0575,"[[[2, -4], [-4, -3]]]"
12n_0576,"[[[2, -4], [-4, -3]]]"
12n_0577,"[[[0, 0], [0, -2]]]"
12n_0578,"[[[3, -4], [-4, 2]]]"
12n_0579,"[[[20/7, -10/7], [-10/7, 12/7]]]"
12n_0581,"[[[-2, -2], [-2, -4]], [[2, -4], [-4, -3]], [[-2, -2], [-2, -4]], [[-1, -4], [-4, -3]]]"
12n_0582,"[[[-7, 2], [2, -3]], [[-2, 0], [0, -2]], [[0, 0], [0, -2]], [[0, -2], [-2, -1]]]"
12n_0583,"[[[5, -4], [-4, 1]], [[3, -2], [-2, 0]], [[4, -2], [-2, 0]], [[3, -4], [-4, 1]]]"
12n_0587,"[[[33, -16], [-16, 8]]]"
12n_0597,"[[[2, -2], [-2, 1]]]"
12n_0598,"[[[13/3, -14/3], [-14/3, 4/3]], [[14/3, -10/3], [-10/3, 2/3]], [[14/3, -10/3], [-10/3, 2/3]], [[-59/3, 34/3], [34/3, -20/3]]]"
12n_0600,"[[[2, -4], [-4, -3]], [[8, -6], [-6, -2]], [[2, -4], [-4, -3]], [[0, -4], [-4, -3]]]"
12n_0601,"[[[-3, 0], [0, -2]], [[1, -2], [-2, -1]], [[0, 0], [0, -2]], [[-3, 0], [0, -2]]]"
12n_0602,"[[[7, -4], [-4, 1]], [[12, -6], [-6, 2]], [[6, -4], [-4, 1]], [[2, -4], [-4, 1]]]"
12n_0603,"[[[25, -14], [-14, 4]]]"
12n_0604,"[[[-1, 4], [4, 1]], [[-2, 4], [4, 1]], [[0, 0], [0, 3]], [[-3, 4], [4, 1]]]"
12n_0605,"[[[1, 0], [0, 1]], [[-2, 4], [4, -1]], [[3, -4], [-4, 3]], [[1, 0], [0, 1]]]"
12n_0611,"[[[17, -8], [-8, 3]]]"
12n_0613,"[[[23/11, -6/11], [-6/11, 3/11]]]"
12n_0615,"[[[-33/13, 10/13], [10/13, -18/13]]]"
12n_0622,"[[[1/3, -2/3], [-2/3, -2/3]], [['x', 'x'], ['x', 'x']], [[-7/3, 2/3], [2/3, -4/3]], [[-7/3, 2/3], [2/3, -4/3]]]"
12n_0626,"[[[-12, 10], [10, -1]], [[-2, 4], [4, 2]], [[-16, 10], [10, -1]], [[-6, 6], [6, 1]]]"
12n_0627,"[[[-3, 2], [2, -1]]]"
12n_0628,"[[[38/11, -30/11], [-30/11, 26/11]]]"
12n_0629,"[[[4/5, -2/5], [-2/5, 11/5]]]"
12n_0630,"[[[-6/5, -2/5], [-2/5, -4/5]]]"
12n_0631,"[[[-20/13, 10/13], [10/13, -18/13]]]"
12n_0632,"[[[6/13, 10/13], [10/13, 21/13]]]"
12n_0636,"[[[-7/3, 2/3], [2/3, -4/3]], [[-7/3, 2/3], [2/3, -4/3]], [[-10/3, 2/3], [2/3, -4/3]], [[-10/3, 2/3], [2/3, -4/3]]]"
12n_0637,"[[[4, -2], [-2, -1]], [[3, -4], [-4, 0]], [[-5, 2], [2, -3]], [[-2, -2], [-2, -1]]]"
12n_0638,"[[[6, -8], [-8, 0]]]"
12n_0640,"[[[4, -6], [-6, -2]]]"
12n_0641,"[[[-1, 2], [2, 2]]]"
12n_0642,"[[['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']], [[2/3, 2/3], [2/3, 11/3]], [['x', 'x'], ['x', 'x']], [[0, 2], [2, 3]], [[8/3, 2/3], [2/3, 11/3]], [[8/3, 2/3], [2/3, 11/3]], [['x', 'x'], ['x', 'x']], [[2/3, 2/3], [2/3, 11/3]], [['x', 'x'], ['x', 'x']], [[8/3, 2/3], [2/3, 11/3]], [[8/3, 2/3], [2/3, 11/3]], [['x', 'x'], ['x', 'x']]]"
12n_0653,"[[[-16, 6], [6, -6]]]"
12n_0654,"[[[-13/3, 2/3], [2/3, -10/3]], [[-8/3, -2/3], [-2/3, -8/3]], [[-16/3, 2/3], [2/3, -10/3]], [[-8/3, -2/3], [-2/3, -8/3]]]"
12n_0655,"[[[-10, 2], [2, -5]]]"
12n_0656,"[[[13, -6], [-6, 5]]]"
12n_0657,"[[[-4, 2], [2, -1]]]"
12n_0660,"[[[-4, 6], [6, 2]]]"
12n_0664,"[[[2/13, -14/13], [-14/13, 7/13]]]"
12n_0665,"[[[-33/7, 6/7], [6/7, 11/7]]]"
12n_0666,"[[[0, -2], [-2, -2]], [[4, -6], [-6, 0]], [[2, -2], [-2, -2]], [[0, -2], [-2, -2]]]"
12n_0667,"[[[2, -2], [-2, -1]]]"
12n_0668,"[[[2, -2], [-2, -1]]]"
12n_0669,"[[[1, -2], [-2, -1]], [[-5, 2], [2, -3]], [[-5, 2], [2, -3]], [[0, -2], [-2, -1]]]"
12n_0672,"[[[-8/11, 26/11], [26/11, 9/11]]]"
12n_0674,"[[[2, -4], [-4, -2]]]"
12n_0675,"[[[0, 0], [0, -1]]]"
12n_0676,"[[[8, -4], [-4, 2]]]"
12n_0690,"[[[7, -4], [-4, 2]]]"
12n_0697,"[[[11, -8], [-8, 1]]]"
12n_0700,"[[[-31/5, 28/5], [28/5, 6/5]]]"
12n_0701,"[[[8/3, 2/3], [2/3, 8/3]], [[13/3, -2/3], [-2/3, 10/3]], [[-25/3, 20/3], [20/3, -1/3]], [[13/3, -2/3], [-2/3, 10/3]]]"
12n_0717,"[[[7, -2], [-2, 4]]]"
12n_0726,"[[[-23, 10], [10, -8]]]"
12n_0737,"[[[25/3, -20/3], [-20/3, 7/3]], [['x', 'x'], ['x', 'x']], [[14/3, -10/3], [-10/3, 2/3]], [['x', 'x'], ['x', 'x']]]"
12n_0738,"[[[24, -14], [-14, 4]]]"
12n_0740,"[[[18/5, -14/5], [-14/5, 12/5]]]"
12n_0744,"[[[-3/5, -6/5], [-6/5, -12/5]]]"
12n_0750,"[[[1, -2], [-2, -3]]]"
12n_0751,"[[[1, -2], [-2, 0]]]"
12n_0752,"[[[2, -2], [-2, 0]]]"
12n_0753,"[[[4, -4], [-4, -1]]]"
12n_0754,"[[[2, -2], [-2, 1]]]"
12n_0756,"[[[1, -2], [-2, 0]], [[5, -4], [-4, 1]], [[8, -6], [-6, 2]], [[13, -6], [-6, 2]]]"
12n_0759,"[[[31/5, -28/5], [-28/5, 4/5]]]"
12n_0762,"[[[2, -2], [-2, -1]]]"
12n_0767,"[[[-1, 2], [2, 1]]]"
12n_0769,"[[[7, -2], [-2, 4]]]"
12n_0770,"[[[5, -6], [-6, 0]]]"
12n_0774,"[[[-8, 4], [4, 0]]]"
12n_0779,"[[[3, -4], [-4, 1]]]"
12n_0780,"[[[0, 0], [0, -1]]]"
12n_0781,"[[[10, -6], [-6, 3]]]"
12n_0782,"[[[5, -2], [-2, 2]]]"
12n_0784,"[[[16, -10], [-10, 4]]]"
12n_0791,"[[[-8, 2], [2, -3]]]"
12n_0799,"[[[-13, 6], [6, -5]]]"
12n_0803,"[[[8, -6], [-6, 1]]]"
12n_0806,"[[[40/3, -26/3], [-26/3, 1/3]], [[22/3, -26/3], [-26/3, 1/3]], [['x', 'x'], ['x', 'x']], [['x', 'x'], ['x', 'x']]]"
12n_0807,"[[[-2, -2], [-2, -2]]]"
12n_0809,"[[[1, -3], [-3, -1/2]]]"
12n_0811,"[[[-1, 0], [0, -2]]]"
12n_0812,"[[[-1, 0], [0, 0]]]"
12n_0813,"[[[1, 2], [2, 0]], [[1, 0], [0, 1]], [[-4, 2], [2, 0]], [[-4, 2], [2, 0]]]"
12n_0823,"[[[15, -6], [-6, 7]]]"
12n_0825,"[[[-13, 6], [6, -4]]]"
12n_0826,"[[[-12, 6], [6, -5]]]"
12n_0831,"[[[-1, 0], [0, -2]]]"
12n_0832,"[[[-5, 6], [6, 0]]]"
12n_0833,"[[[1, 0], [0, 1]]]"
12n_0836,"[[[5, -6], [-6, 0]]]"
12n_0841,"[[[-2/5, 6/5], [6/5, 2/5]]]"
12n_0843,"[[[2, -2], [-2, -1]]]"
12n_0844,"[[[17, -8], [-8, 5]]]"
12n_0845,"[[[16/5, -8/5], [-8/5, 4/5]]]"
12n_0846,"[[[-17/3, 10/3], [10/3, -5/3]], [[-17/3, 10/3], [10/3, -5/3]], [[16/3, -8/3], [-8/3, 4/3]], [[-17/3, 10/3], [10/3, -5/3]]]"
12n_0847,"[[[-50, 26], [26, -14]]]"
12n_0850,"[[[5, -8], [-8, -1]]]"
12n_0858,"[[[0, 2], [2, 1]]]"
12n_0865,"[[[-12/5, 6/5], [6/5, 2/5]]]"
12n_0866,"[[[-18/5, 14/5], [14/5, -7/5]]]"
12n_0868,"[[[5, -5], [-5, 5/2]]]"
12n_0869,"[[[10/3, -14/3], [-14/3, 1/3]], [[22/3, -14/3], [-14/3, 1/3]], [['x', 'x'], ['x', 'x']], [[19/3, -14/3], [-14/3, 1/3]]]"
12n_0874,"[[[2, -2], [-2, 0]]]"
12n_0875,"[[[-11, 6], [6, -4]]]"
12n_0876,"[[[-1/3, 2/3], [2/3, -4/3]], [[-7/3, 2/3], [2/3, -4/3]], [[-7/3, 2/3], [2/3, -4/3]], [[-1/3, 2/3], [2/3, -4/3]]]"
12n_0882,"[[[-3, 6], [6, 1]]]"
12n_0883,"[[['x', 'x'], ['x', 'x']], [[-7/3, 2/3], [2/3, -4/3]], [[-16/3, 8/3], [8/3, -7/3]], [[-5/3, -2/3], [-2/3, -2/3]]]"
12n_0884,"[[[-16/5, 8/5], [8/5, -9/5]]]"
12n_0886,"[[[62/11, -42/11], [-42/11, -1/11]]]"
12n_0888,"[[[2, -4], [-4, -4]], [[4, -8], [-8, -2]], [[2, -4], [-4, -4]], [[4, -8], [-8, -2]]]"
